x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
5.3634,11.7268,0.2928,-2.3864,1.7097,10.3634,-2.3634,6.7268,13.9933,19.0393,-12.3831,-0.7955,0.606,-0.9849,-0.9641,-0.2655,14.1014,1.3076,0.5849,1.8506,2.3159,1.5428,10.0651,5.3634,4.6366,-0.4266,-0.4821,23.4536,-4.7268,3.3898,-3.6298,-3.9773,1.818,0.4438,-0.8961,1.4616,1.9965,1.4383,6.5617,-1.9282,1.8862,-1.003,0.1571,1.8862,1.003,0.2373,0.5753,0.5624,0.1473,1.0,9.0902
5.4637,11.9273,0.5348,-2.1925,1.727,10.4637,-2.4637,6.9273,14.4191,19.9243,-12.9258,-0.7308,0.6826,-0.7791,-0.9977,-0.0682,14.1014,1.3141,0.5791,1.8662,2.3374,1.631,10.8462,5.4637,4.5363,-0.3993,-0.4988,23.8546,-4.9273,3.5067,-3.9555,-3.6541,2.0477,0.3984,-0.9172,1.4912,2.01,1.4926,6.5074,-1.9953,2.001,-0.9565,0.1547,2.001,0.9565,0.2248,0.597,0.574,0.153,1.0,9.391
5.5639,12.1278,0.7868,-1.9765,1.7444,10.5639,-2.5639,7.1278,14.851,20.8293,-13.4785,-0.6588,0.7523,-0.5654,-0.9913,0.1319,14.1014,1.3207,0.5733,1.8816,2.3588,1.7224,11.6603,5.5639,4.4361,-0.3666,-0.4956,24.2556,-5.1278,3.6275,-4.2871,-3.2942,2.2568,0.3519,-0.936,1.5214,2.0234,1.5479,6.4521,-1.9825,2.1231,-0.9169,0.1523,2.1231,0.9169,0.2127,0.6191,0.5855,0.1588,1.0,9.6917
5.6642,12.3283,1.0489,-1.7407,1.7619,10.6642,-2.6642,7.3283,15.289,21.7544,-14.0414,-0.5802,0.8144,-0.346,-0.9451,0.3266,14.1014,1.3274,0.5676,1.8967,2.3799,1.8172,12.508,5.6642,4.3358,-0.3287,-0.4726,24.6566,-5.3283,3.7524,-4.6248,-2.9012,2.4433,0.3046,-0.9525,1.5522,2.0366,1.6041,6.3959,-1.8903,2.2518,-0.8848,0.1501,2.2518,0.8848,0.2011,0.6417,0.5972,0.1647,1.0,9.9925
5.7644,12.5288,1.321,-1.4874,1.7797,10.7644,-2.7644,7.5288,15.7329,22.6996,-14.6142,-0.4958,0.8684,-0.1232,-0.8612,0.5083,14.1014,1.3341,0.5619,1.9117,2.4009,1.9154,13.3898,5.7644,4.2356,-0.2858,-0.4306,25.0576,-5.5288,3.8813,-4.9685,-2.4791,2.6053,0.2565,-0.9665,1.5837,2.0496,1.6614,6.3386,-1.7223,2.3864,-0.8609,0.1478,2.3864,0.8609,0.1899,0.6646,0.6089,0.1708,1.0,10.2932
5.8647,12.7293,1.6031,-1.2192,1.7976,10.8647,-2.8647,7.7293,16.1829,23.6649,-15.1971,-0.4064,0.9137,0.1009,-0.7427,0.6697,14.1014,1.3408,0.5563,1.9264,2.4217,2.0171,14.3064,5.8647,4.1353,-0.2383,-0.3713,25.4586,-5.7293,4.0142,-5.3183,-2.0321,2.7411,0.2077,-0.9782,1.6157,2.0624,1.7197,6.2803,-1.4853,2.5259,-0.8457,0.1457,2.5259,0.8457,0.1791,0.6879,0.6207,0.177,1.0,10.594
5.9649,12.9298,1.8954,-0.9388,1.8157,10.9649,-2.9649,7.9298,16.639,24.6504,-15.7901,-0.3129,0.9498,0.3239,-0.5944,0.8042,14.1014,1.3475,0.5507,1.9409,2.4423,2.1223,15.2584,5.9649,4.0351,-0.1867,-0.2972,25.8596,-5.9298,4.1511,-5.6741,-1.5646,2.8493,0.1585,-0.9874,1.6484,2.075,1.779,6.221,-1.1888,2.6695,-0.8397,0.1436,2.6695,0.8397,0.1688,0.7116,0.6325,0.1832,1.0,10.8947
6.0652,13.1303,2.1976,-0.6489,1.834,11.0652,-3.0652,8.1303,17.101,25.6559,-16.3931,-0.2163,0.9763,0.5437,-0.4224,0.9064,14.1014,1.3543,0.5452,1.9552,2.4628,2.2311,16.2463,6.0652,3.9348,-0.1312,-0.2112,26.2607,-6.1303,4.2921,-6.0359,-1.0815,2.929,0.1088,-0.9941,1.6818,2.0876,1.8393,6.1607,-0.8447,2.8163,-0.8432,0.1415,2.8163,0.8432,0.1589,0.7357,0.6444,0.1896,1.0,11.1955
6.1654,13.3308,2.5099,-0.3525,1.8525,11.1654,-3.1654,8.3308,17.5691,26.6815,-17.0062,-0.1175,0.9931,0.7581,-0.2334,0.9724,14.1014,1.3611,0.5398,1.9693,2.483,2.3436,17.2708,6.1654,3.8346,-0.0724,-0.1167,26.6617,-6.3308,4.4371,-6.4037,-0.5875,2.9792,0.0589,-0.9983,1.7159,2.0999,1.9006,6.0994,-0.4667,2.9652,-0.8566,0.1396,2.9652,0.8566,0.1495,0.7602,0.6564,0.1962,1.0,11.4962
6.2657,13.5313,2.8323,-0.0526,1.8712,11.2657,-3.2657,8.5313,18.0432,27.7272,-17.6293,-0.0175,0.9998,0.9648,-0.035,0.9994,14.1014,1.3679,0.5344,1.9832,2.5031,2.4598,18.3324,6.2657,3.7343,-0.011,-0.0175,27.0627,-6.5313,4.586,-6.7776,-0.0876,2.9995,0.0088,-1.0,1.7506,2.1121,1.9629,6.0371,-0.0701,3.1153,-0.8799,0.1376,3.1153,0.8799,0.1404,0.7852,0.6684,0.2028,1.0,11.797
6.3659,13.7318,3.1647,0.2479,1.89,11.3659,-3.3659,8.7318,18.5234,28.793,-18.2624,0.0826,0.9966,1.1619,0.1647,0.9863,14.1014,1.3748,0.5291,1.9969,2.5231,2.5798,19.4319,6.3659,3.6341,0.0526,0.0824,27.4637,-6.7318,4.7391,-7.1575,0.4132,2.9897,-0.0414,-0.9991,1.7861,2.1242,2.0262,5.9738,0.3294,3.2656,-0.9132,0.1358,3.2656,0.9132,0.1318,0.8105,0.6805,0.2096,1.0,12.0977
6.4662,13.9323,3.5072,0.5459,1.9091,11.4662,-3.4662,8.9323,19.0096,29.879,-18.9056,0.182,0.9833,1.3472,0.3578,0.9338,14.1014,1.3817,0.5238,2.0104,2.5429,2.7036,20.5697,6.4662,3.5338,0.1177,0.1789,27.8647,-6.9323,4.8961,-7.5434,0.9098,2.9499,-0.0914,-0.9958,1.8223,2.1361,2.0906,5.9094,0.7157,3.415,-0.9565,0.1339,3.415,0.9565,0.1236,0.8362,0.6926,0.2164,1.0,12.3985
6.5664,14.1328,3.8597,0.8384,1.9283,11.5664,-3.5664,9.1328,19.5018,30.985,-19.5589,0.2795,0.9602,1.5191,0.5366,0.8438,14.1014,1.3886,0.5186,2.0237,2.5625,2.8313,21.7465,6.5664,3.4336,0.1835,0.2683,28.2657,-7.1328,5.0571,-7.9353,1.3973,2.8805,-0.1411,-0.99,1.8592,2.1478,2.1559,5.8441,1.0733,3.5627,-1.0098,0.1322,3.5627,1.0098,0.1158,0.8624,0.7049,0.2234,1.0,12.6992
6.6667,14.3333,4.2222,1.1225,1.9477,11.6667,-3.6667,9.3333,20.0,32.1111,-20.2222,0.3742,0.9274,1.6757,0.694,0.72,14.1014,1.3956,0.5134,2.0369,2.582,2.963,22.963,6.6667,3.3333,0.2494,0.347,28.6667,-7.3333,5.2222,-8.3333,1.8708,2.7821,-0.1906,-0.9817,1.8968,2.1595,2.2222,5.7778,1.3879,3.7075,-1.0726,0.1304,3.7075,1.0726,0.1084,0.8889,0.7172,0.2306,1.0,13.0
6.7669,14.5338,4.5948,1.3953,1.9674,11.7669,-3.7669,9.5338,20.5043,33.2573,-20.8956,0.4651,0.8853,1.8154,0.8234,0.5674,14.1014,1.4026,0.5083,2.0499,2.6013,3.0987,24.2196,6.7669,3.2331,0.3147,0.4117,29.0677,-7.5338,5.3913,-8.7374,2.3254,2.6558,-0.2395,-0.9709,1.9352,2.171,2.2896,5.7104,1.6469,3.8485,-1.1448,0.1288,3.8485,1.1448,0.1013,0.9158,0.7295,0.2378,1.0,13.3008
6.8672,14.7343,4.9775,1.6541,1.9872,11.8672,-3.8672,9.7343,21.0146,34.4237,-21.579,0.5514,0.8343,1.937,0.92,0.392,14.1014,1.4097,0.5032,2.0627,2.6205,3.2384,25.517,6.8672,3.1328,0.3786,0.46,29.4687,-7.7343,5.5644,-9.1474,2.7568,2.5028,-0.2879,-0.9577,1.9744,2.1824,2.3579,5.6421,1.8399,3.9849,-1.2259,0.1271,3.9849,1.2259,0.0946,0.9432,0.742,0.2452,1.0,13.6015
6.9674,14.9348,5.3702,1.8962,2.0072,11.9674,-3.9674,9.9348,21.5309,35.6101,-22.2725,0.6321,0.7749,2.0391,0.9796,0.201,14.1014,1.4168,0.4982,2.0754,2.6396,3.3823,26.8559,6.9674,3.0326,0.4404,0.4898,29.8697,-7.9348,5.7416,-9.5635,3.1604,2.3247,-0.3355,-0.942,2.0144,2.1936,2.4272,5.5728,1.9592,4.1158,-1.3153,0.1255,4.1158,1.3153,0.0883,0.9709,0.7545,0.2527,1.0,13.9023
7.0677,15.1353,5.773,2.1194,2.0274,12.0677,-4.0677,10.1353,22.0533,36.8166,-22.976,0.7065,0.7078,2.1207,1.0,0.0018,14.1014,1.4239,0.4932,2.0879,2.6585,3.5304,28.2367,7.0677,2.9323,0.4993,0.5,30.2707,-8.1353,5.9227,-9.9856,3.5323,2.1233,-0.3823,-0.9241,2.0552,2.2047,2.4976,5.5024,2.0,4.2403,-1.4125,0.124,4.2403,1.4125,0.0823,0.999,0.7671,0.2603,1.0,14.203
7.1679,15.3358,6.1858,2.3212,2.0479,12.1679,-4.1679,10.3358,22.5816,38.0432,-23.6895,0.7737,0.6335,2.181,0.9803,-0.1974,14.1014,1.431,0.4883,2.1002,2.6773,3.6828,29.6602,7.1679,2.8321,0.5546,0.4902,30.6717,-8.3358,6.1079,-10.4137,3.8687,1.9005,-0.4281,-0.9037,2.0969,2.2157,2.569,5.431,1.9607,4.3577,-1.5169,0.1224,4.3577,1.5169,0.0766,1.0276,0.7798,0.2681,1.0,14.5038
7.2682,15.5363,6.6086,2.4998,2.0685,12.2682,-4.2682,10.5363,23.1161,39.29,-24.4132,0.8333,0.5529,2.2194,0.9214,-0.3887,14.1014,1.4382,0.4834,2.1124,2.696,3.8395,31.1269,7.2682,2.7318,0.6056,0.4607,31.0727,-8.5363,6.2971,-10.8479,4.1663,1.6586,-0.4728,-0.8812,2.1393,2.2266,2.6413,5.3587,1.8428,4.4673,-1.6276,0.1209,4.4673,1.6276,0.0713,1.0565,0.7925,0.276,1.0,14.8045
7.3684,15.7368,7.0416,2.6532,2.0893,12.3684,-4.3684,10.7368,23.6565,40.5568,-25.1468,0.8844,0.4667,2.2355,0.8255,-0.5644,14.1014,1.4455,0.4786,2.1245,2.7145,4.0006,32.6374,7.3684,2.6316,0.6517,0.4128,31.4737,-8.7368,6.4903,-11.2881,4.4221,1.4001,-0.5164,-0.8564,2.1826,2.2373,2.7147,5.2853,1.651,4.5686,-1.7438,0.1195,4.5686,1.7438,0.0662,1.0859,0.8054,0.284,1.0,15.1053
7.4687,15.9373,7.4845,2.78,2.1104,12.4687,-4.4687,10.9373,24.203,41.8437,-25.8905,0.9267,0.3758,2.2292,0.6966,-0.7175,14.1014,1.4527,0.4738,2.1364,2.7329,4.1661,34.1924,7.4687,2.5313,0.6921,0.3483,31.8747,-8.9373,6.6875,-11.7343,4.6334,1.1275,-0.5586,-0.8294,2.2268,2.248,2.7891,5.2109,1.3932,4.661,-1.8648,0.1181,4.661,1.8648,0.0615,1.1156,0.8183,0.2921,1.0,15.406
7.5689,16.1378,7.9375,2.8789,2.1316,12.5689,-4.5689,11.1378,24.7555,43.1507,-26.6443,0.9596,0.2812,2.2005,0.5397,-0.8418,14.1014,1.46,0.4691,2.1481,2.7512,4.3361,35.7924,7.5689,2.4311,0.7263,0.2699,32.2757,-9.1378,6.8888,-12.1866,4.7982,0.8436,-0.5995,-0.8004,2.2719,2.2585,2.8644,5.1356,1.0795,4.7441,-1.9895,0.1167,4.7441,1.9895,0.057,1.1458,0.8313,0.3004,1.0,15.7068
7.6692,16.3383,8.4006,2.9489,2.1531,12.6692,-4.6692,11.3383,25.314,44.4779,-27.4081,0.983,0.1838,2.1497,0.3613,-0.9325,14.1014,1.4674,0.4644,2.1598,2.7693,4.5107,37.438,7.6692,2.3308,0.7539,0.1806,32.6767,-9.3383,7.0941,-12.6449,4.9149,0.5513,-0.6388,-0.7693,2.318,2.2689,2.9408,5.0592,0.7225,4.8176,-2.117,0.1154,4.8176,2.117,0.0528,1.1763,0.8443,0.3088,1.0,16.0075
7.7694,16.5388,8.8737,2.9893,2.1748,12.7694,-4.7694,11.5388,25.8786,45.8251,-28.182,0.9964,0.0845,2.0773,0.1683,-0.9857,14.1014,1.4747,0.4598,2.1713,2.7874,4.6899,39.1299,7.7694,2.2306,0.7742,0.0842,33.0777,-9.5388,7.3034,-13.1092,4.9821,0.2534,-0.6766,-0.7364,2.3649,2.2793,3.0182,4.9818,0.3366,4.8811,-2.2464,0.114,4.8811,2.2464,0.0489,1.2073,0.8575,0.3173,1.0,16.3083
7.8697,16.7393,9.3569,2.9996,2.1967,12.8697,-4.8697,11.7393,26.4492,47.1924,-28.9659,0.9999,-0.0157,1.9841,-0.0314,-0.9995,14.1014,1.4821,0.4552,2.1826,2.8053,4.8738,40.8686,7.8697,2.1303,0.7869,-0.0157,33.4787,-9.7393,7.5167,-13.5795,4.9994,-0.0471,-0.7126,-0.7015,2.4128,2.2895,3.0966,4.9034,-0.0628,4.9347,-2.3766,0.1127,4.9347,2.3766,0.0452,1.2386,0.8708,0.326,1.0,16.609
7.9699,16.9398,9.8501,2.9799,2.2189,12.9699,-4.9699,11.9398,27.0258,48.5799,-29.7599,0.9933,-0.1157,1.8709,-0.2298,-0.9732,14.1014,1.4896,0.4507,2.1939,2.8231,5.0625,42.6548,7.9699,2.0301,0.7916,-0.1149,33.8797,-9.9398,7.734,-14.0559,4.9664,-0.3471,-0.7469,-0.6649,2.4617,2.2996,3.176,4.824,-0.4596,4.9782,-2.5067,0.1115,4.9782,2.5067,0.0418,1.2704,0.8841,0.3348,1.0,16.9098
8.0702,17.1404,10.3533,2.9302,2.2412,13.0702,-5.0702,12.1404,27.6085,49.9874,-30.5639,0.9767,-0.2145,1.7389,-0.419,-0.908,14.1014,1.4971,0.4462,2.205,2.8408,5.2559,44.489,8.0702,1.9298,0.7882,-0.2095,34.2807,-10.1404,7.9554,-14.5383,4.8836,-0.6435,-0.7793,-0.6267,2.5115,2.3096,3.2564,4.7436,-0.8381,5.0118,-2.6356,0.1103,5.0118,2.6356,0.0385,1.3026,0.8975,0.3437,1.0,17.2105
8.1704,17.3409,10.8667,2.851,2.2638,13.1704,-5.1704,12.3409,28.1972,51.415,-31.3779,0.9503,-0.3112,1.5895,-0.5915,-0.8063,14.1014,1.5046,0.4417,2.216,2.8584,5.4542,46.372,8.1704,1.8296,0.7765,-0.2957,34.6817,-10.3409,8.1807,-15.0268,4.7517,-0.9336,-0.8097,-0.5869,2.5624,2.3195,3.3378,4.6622,-1.183,5.0356,-2.7623,0.109,5.0356,2.7623,0.0355,1.3351,0.911,0.3528,1.0,17.5113
8.2707,17.5414,11.39,2.7433,2.2866,13.2707,-5.2707,12.5414,28.7919,52.8627,-32.202,0.9144,-0.4047,1.4241,-0.7402,-0.6724,14.1014,1.5122,0.4373,2.2269,2.8759,5.6575,48.3041,8.2707,1.7293,0.7563,-0.3701,35.0827,-10.5414,8.4101,-15.5212,4.5722,-1.2142,-0.8381,-0.5456,2.6143,2.3293,3.4202,4.5798,-1.4804,5.0498,-2.8859,0.1079,5.0498,2.8859,0.0327,1.3681,0.9246,0.362,1.0,17.812
8.3709,17.7419,11.9234,2.608,2.3096,13.3709,-5.3709,12.7419,29.3927,54.3306,-33.0362,0.8693,-0.4942,1.2444,-0.8593,-0.5115,14.1014,1.5198,0.433,2.2376,2.8933,5.8657,50.2862,8.3709,1.6291,0.7277,-0.4296,35.4837,-10.7419,8.6436,-16.0217,4.3467,-1.4827,-0.8644,-0.5029,2.6672,2.339,3.5036,4.4964,-1.7186,5.0548,-3.0055,0.1067,5.0548,3.0055,0.0301,1.4014,0.9383,0.3713,1.0,18.1128
8.4712,17.9424,12.4669,2.4465,2.3329,13.4712,-5.4712,12.9424,29.9994,55.8185,-33.8804,0.8155,-0.5788,1.0523,-0.9439,-0.3301,14.1014,1.5274,0.4286,2.2483,2.9105,6.079,52.3187,8.4712,1.5288,0.6908,-0.472,35.8847,-10.9424,8.881,-16.5283,4.0775,-1.7363,-0.8885,-0.4589,2.7212,2.3486,3.588,4.412,-1.8879,5.0511,-3.1201,0.1056,5.0511,3.1201,0.0277,1.4352,0.9521,0.3808,1.0,18.4135
8.5714,18.1429,13.0204,2.2605,2.3564,13.5714,-5.5714,13.1429,30.6122,57.3265,-34.7347,0.7535,-0.6575,0.8495,-0.9908,-0.1355,14.1014,1.5351,0.4244,2.2588,2.9277,6.2974,54.4023,8.5714,1.4286,0.6458,-0.4954,36.2857,-11.1429,9.1224,-17.0408,3.7674,-1.9724,-0.9103,-0.4138,2.7764,2.3582,3.6735,4.3265,-1.9816,5.0392,-3.2289,0.1045,5.0392,3.2289,0.0254,1.4694,0.966,0.3904,1.0,18.7143
8.6717,18.3434,13.584,2.0517,2.3802,13.6717,-5.6717,13.3434,31.2311,58.8547,-35.599,0.6839,-0.7296,0.6382,-0.9979,0.0646,14.1014,1.5428,0.4201,2.2692,2.9448,6.5209,56.5376,8.6717,1.3283,0.5931,-0.499,36.6867,-11.3434,9.3679,-17.5594,3.4195,-2.1887,-0.9299,-0.3677,2.8326,2.3676,3.7599,4.2401,-1.9958,5.0197,-3.3311,0.1034,5.0197,3.3311,0.0233,1.504,0.98,0.4002,1.0,19.015
8.7719,18.5439,14.1576,1.8224,2.4041,13.7719,-5.7719,13.5439,31.856,60.4029,-36.4734,0.6075,-0.7944,0.4205,-0.9651,0.262,14.1014,1.5505,0.4159,2.2795,2.9617,6.7497,58.7252,8.7719,1.2281,0.5329,-0.4825,37.0877,-11.5439,9.6174,-18.084,3.0373,-2.3831,-0.9472,-0.3207,2.8899,2.3769,3.8473,4.1527,-1.9301,4.9934,-3.4259,0.1023,4.9934,3.4259,0.0213,1.5389,0.9941,0.41,1.0,19.3158
8.8722,18.7444,14.7413,1.5747,2.4284,13.8722,-5.8722,13.7444,32.4869,61.9712,-37.3578,0.5249,-0.8512,0.1986,-0.8936,0.449,14.1014,1.5583,0.4118,2.2897,2.9786,6.9838,60.9657,8.8722,1.1278,0.4657,-0.4468,37.4887,-11.7444,9.8709,-18.6147,2.6245,-2.5535,-0.9621,-0.2728,2.9485,2.3862,3.9358,4.0642,-1.7871,4.961,-3.5128,0.1013,4.961,3.5128,0.0195,1.5743,1.0083,0.4201,1.0,19.6165
8.9724,18.9449,15.335,1.3112,2.4528,13.9724,-5.9724,13.9449,33.1238,63.5597,-38.2523,0.4371,-0.8994,-0.0253,-0.7862,0.6179,14.1014,1.5662,0.4077,2.2998,2.9954,7.2232,63.2597,8.9724,1.0276,0.3922,-0.3931,37.8897,-11.9449,10.1285,-19.1514,2.1854,-2.6983,-0.9745,-0.2243,3.0082,2.3954,4.0252,3.9748,-1.5725,4.9233,-3.5912,0.1003,4.9233,3.5912,0.0179,1.6101,1.0226,0.4303,1.0,19.9173
9.0727,19.1454,15.9387,1.0346,2.4775,14.0727,-6.0727,14.1454,33.7667,65.1682,-39.1568,0.3449,-0.9387,-0.2489,-0.6474,0.7621,14.1014,1.574,0.4036,2.3098,3.0121,7.468,65.6078,9.0727,0.9273,0.3129,-0.3237,38.2907,-12.1454,10.39,-19.6941,1.7243,-2.816,-0.9845,-0.1751,3.0691,2.4045,4.1157,3.8843,-1.2948,4.8812,-3.6605,0.0993,4.8812,3.6605,0.0163,1.6463,1.037,0.4406,1.0,20.218
9.1729,19.3459,16.5525,0.7476,2.5025,14.1729,-6.1729,14.3459,34.4157,66.7968,-40.0713,0.2492,-0.9685,-0.4701,-0.4827,0.8758,14.1014,1.5819,0.3996,2.3197,3.0287,7.7184,68.0106,9.1729,0.8271,0.2286,-0.2413,38.6917,-12.3459,10.6556,-20.2428,1.246,-2.9054,-0.9921,-0.1256,3.1313,2.4135,4.2071,3.7929,-0.9653,4.8357,-3.7203,0.0983,4.8357,3.7203,0.0149,1.6829,1.0515,0.4511,1.0,20.5188
9.2732,19.5464,17.1764,0.453,2.5277,14.2732,-6.2732,14.5464,35.0708,68.4456,-40.996,0.151,-0.9885,-0.6865,-0.2986,0.9544,14.1014,1.5899,0.3956,2.3295,3.0452,7.9742,70.4687,9.2732,0.7268,0.14,-0.1493,39.0927,-12.5464,10.9252,-20.7976,0.7551,-2.9656,-0.9971,-0.0757,3.1947,2.4224,4.2996,3.7004,-0.5971,4.7876,-3.7705,0.0973,4.7876,3.7705,0.0136,1.7198,1.0661,0.4617,1.0,20.8195
9.3734,19.7469,17.8103,0.154,2.5532,14.3734,-6.3734,14.7469,35.7318,70.1144,-41.9306,0.0513,-0.9987,-0.896,-0.1025,0.9947,14.1014,1.5979,0.3917,2.3392,3.0616,8.2356,72.9827,9.3734,0.6266,0.0481,-0.0513,39.4937,-12.7469,11.1988,-21.3584,0.2566,-2.996,-0.9997,-0.0257,3.2594,2.4313,4.3931,3.6069,-0.205,4.738,-3.8107,0.0964,4.738,3.8107,0.0124,1.7572,1.0808,0.4724,1.0,21.1203
9.4737,19.9474,18.4543,-0.1467,2.5789,14.4737,-6.4737,14.9474,36.3989,71.8033,-42.8753,-0.0489,-0.9988,-1.0966,0.0977,0.9952,14.1014,1.6059,0.3878,2.3489,3.0779,8.5027,75.5533,9.4737,0.5263,-0.0463,0.0488,39.8947,-12.9474,11.4765,-21.9252,-0.2444,-2.9964,-0.9997,0.0245,3.3254,2.4401,4.4875,3.5125,0.1953,4.688,-3.8409,0.0955,4.688,3.8409,0.0112,1.795,1.0956,0.4833,1.0,21.4211
9.5739,20.1479,19.1083,-0.4458,2.6049,14.5739,-6.5739,15.1479,37.072,73.5124,-43.8301,-0.1486,-0.9889,-1.2861,0.2939,0.9558,14.1014,1.614,0.3839,2.3584,3.0942,8.7755,78.181,9.5739,0.4261,-0.1423,0.147,40.2957,-13.1479,11.7581,-22.4981,-0.743,-2.9667,-0.9972,0.0745,3.3927,2.4488,4.583,3.417,0.5878,4.6384,-3.8611,0.0946,4.6384,3.8611,0.0102,1.8332,1.1105,0.4944,1.0,21.7218
9.6742,20.3484,19.7724,-0.7405,2.6311,14.6742,-6.6742,15.3484,37.7511,75.2415,-44.7949,-0.2468,-0.9691,-1.4627,0.4784,0.8782,14.1014,1.6221,0.3801,2.3678,3.1103,9.0541,80.8664,9.6742,0.3258,-0.2388,0.2392,40.6967,-13.3484,12.0438,-23.077,-1.2341,-2.9072,-0.9922,0.1244,3.4615,2.4574,4.6795,3.3205,0.9568,4.5903,-3.8713,0.0937,4.5903,3.8713,0.0093,1.8718,1.1255,0.5056,1.0,22.0226
9.7744,20.5489,20.4465,-1.0277,2.6577,14.7744,-6.7744,15.5489,38.4363,76.9907,-45.7698,-0.3426,-0.9395,-1.6246,0.6437,0.7653,14.1014,1.6302,0.3763,2.3772,3.1264,9.3385,83.6101,9.7744,0.2256,-0.3348,0.3218,41.0977,-13.5489,12.3335,-23.6619,-1.7129,-2.8185,-0.9848,0.1739,3.5316,2.4659,4.777,3.223,1.2874,4.5446,-3.8718,0.0928,4.5446,3.8718,0.0084,1.9108,1.1407,0.517,1.0,22.3233
9.8747,20.7494,21.1307,-1.3047,2.6844,14.8747,-6.8747,15.7494,39.1275,78.7601,-46.7547,-0.4349,-0.9005,-1.7703,0.7832,0.6218,14.1014,1.6384,0.3725,2.3864,3.1424,9.6288,86.4128,9.8747,0.1253,-0.4294,0.3916,41.4987,-13.7494,12.6272,-24.2528,-2.1744,-2.7015,-0.9748,0.2231,3.6031,2.4744,4.8755,3.1245,1.5664,4.5025,-3.8629,0.092,4.5025,3.8629,0.0076,1.9502,1.156,0.5285,1.0,22.6241
9.9749,20.9499,21.8249,-1.5685,2.7115,14.9749,-6.9749,15.9499,39.8247,80.5495,-47.7497,-0.5228,-0.8524,-1.8981,0.8914,0.4533,14.1014,1.6467,0.3688,2.3956,3.1583,9.925,89.2751,9.9749,0.0251,-0.5215,0.4457,41.8997,-13.9499,12.9249,-24.8498,-2.6141,-2.5573,-0.9624,0.2716,3.6761,2.4828,4.975,3.025,1.7827,4.4646,-3.8449,0.0911,4.4646,3.8449,0.0069,1.99,1.1713,0.5401,1.0,22.9248
10.0752,21.1504,22.5291,-1.8165,2.7388,15.0752,-7.0752,16.1504,40.528,82.359,-48.7547,-0.6055,-0.7958,-2.0069,0.9638,0.2667,14.1014,1.6549,0.3651,2.4047,3.1741,10.2273,92.1975,10.0752,-0.0752,-0.6101,0.4819,42.3008,-14.1504,13.2267,-25.4528,-3.0276,-2.3875,-0.9476,0.3195,3.7505,2.4912,5.0755,2.9245,1.9276,4.4321,-3.8184,0.0903,4.4321,3.8184,0.0062,2.0302,1.1868,0.552,1.0,23.2256
10.1754,21.3509,23.2435,-2.0464,2.7664,15.1754,-7.1754,16.3509,41.2373,84.1887,-49.7698,-0.6821,-0.7312,-2.0955,0.9976,0.0694,14.1014,1.6632,0.3615,2.4137,3.1899,10.5356,95.1806,10.1754,-0.1754,-0.6941,0.4988,42.7018,-14.3509,13.5325,-26.0619,-3.4106,-2.1937,-0.9304,0.3666,3.8265,2.4994,5.177,2.823,1.9952,4.4056,-3.7839,0.0895,4.4056,3.7839,0.0056,2.0708,1.2025,0.5639,1.0,23.5263
10.2757,21.5514,23.9678,-2.2556,2.7943,15.2757,-7.2757,16.5514,41.9526,86.0384,-50.7949,-0.7519,-0.6593,-2.1631,0.9914,-0.1307,14.1014,1.6716,0.3579,2.4226,3.2056,10.8501,98.2251,10.2757,-0.2757,-0.7726,0.4957,43.1028,-14.5514,13.8423,-26.6769,-3.7594,-1.9779,-0.9109,0.4127,3.904,2.5076,5.2795,2.7205,1.9829,4.386,-3.742,0.0887,4.386,3.742,0.0051,2.1118,1.2182,0.5761,1.0,23.8271
10.3759,21.7519,24.7022,-2.4423,2.8224,15.3759,-7.3759,16.7519,42.674,87.9082,-51.8301,-0.8141,-0.5807,-2.2089,0.9455,-0.3255,14.1014,1.68,0.3543,2.4315,3.2212,11.1708,101.3316,10.3759,-0.3759,-0.8447,0.4728,43.5038,-14.7519,14.1561,-27.298,-4.0705,-1.7422,-0.889,0.4579,3.983,2.5158,5.383,2.617,1.8911,4.3739,-3.6935,0.0879,4.3739,3.6935,0.0046,2.1532,1.2341,0.5884,1.0,24.1278
10.4762,21.9524,25.4467,-2.6044,2.8509,15.4762,-7.4762,16.9524,43.4014,89.7982,-52.8753,-0.8681,-0.4963,-2.2326,0.8618,-0.5073,14.1014,1.6884,0.3508,2.4403,3.2367,11.4977,104.5006,10.4762,-0.4762,-0.9095,0.4309,43.9048,-14.9524,14.4739,-27.9252,-4.3406,-1.489,-0.865,0.5018,4.0637,2.5238,5.4875,2.5125,1.7236,4.37,-3.6392,0.0871,4.37,3.6392,0.0041,2.195,1.25,0.6008,1.0,24.4286
